PET,AUTO,BABY,DELI,GIFT,MISC,TOYS,DAIRY,BAKERY,FLORAL,ALCOHOL,HOLIDAY,OUTDOOR,PRODUCE,SEAFOOD,ACTIVITY,CLOTHING,COSMETICS,DRY_GOODS,HOUSEHOLD,MEDICATION,ELECTRONICS,FROZEN_FOOD,MEAT_BEEF,MEAT_PORK,CANNED_GOODS,MEAT_OTHER,BULK_PRODUCTS,MEAT_TURKEY,PERSONAL_CARE,GROCERY_STAPLE,MEAT_CHICKEN,MEAT_POULTRY,MEAT_SAUSAGE,SPECIALTY_FOOD,BEVERAGE_WATER,MEDICAL_SUPPLIES,TOBACCO_PRODUCTS,SEASONAL_PRODUCTS,INTERNATIONAL_FOOD,BEVERAGE_NON_WATER,IN_STORE_FOOD_SERVICE,Total
0,1,72,64,6,11,6,356,223,10,12,7,1,479,1,1,0,8,58,251,17,0,84,84,9,129,68,2,0,247,1225,43,0,11,0,42,0,24,1,185,161,10,13567.52
0,0,1,1,0,0,0,2,0,0,5,4,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,121.88
237,0,19,2,1,19,0,648,207,4,15,1,1,566,2,0,1,1,50,105,43,0,246,4,5,145,5,47,0,185,1102,1,0,0,38,123,0,1,4,35,64,21,9362.19
3,0,0,37,5,0,0,106,81,4,53,0,1,70,5,0,0,0,55,36,20,0,173,15,5,55,4,22,0,17,439,19,0,6,2,4,0,0,0,16,67,58,4250.23
55,8,105,41,20,12,4,531,155,1,35,11,4,426,13,2,4,4,186,275,24,0,258,76,9,180,43,2,15,99,932,44,6,23,1,113,0,13,12,100,178,98,13801.31
20,1,2,42,29,29,11,329,212,7,15,12,0,648,28,0,2,3,96,234,21,0,125,109,43,154,22,1,7,104,1168,70,0,20,1,125,0,0,3,84,162,84,12111.93
41,0,4,70,11,24,11,303,300,10,154,3,7,434,19,0,8,10,98,342,23,2,301,63,28,62,67,15,2,247,988,57,1,44,10,57,0,4,17,111,275,188,19109.26
97,0,1,58,5,4,0,115,126,4,5,4,6,204,7,2,0,1,36,191,5,0,176,28,10,41,62,5,1,48,338,43,3,50,1,33,0,1,0,22,44,56,7748.94
0,0,11,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.96
1,2,5,200,17,12,5,451,113,24,198,9,4,1570,99,5,0,5,46,277,60,0,123,66,8,40,30,0,118,202,890,166,0,11,7,246,0,3,11,89,276,104,28658
0,0,49,16,5,1,0,89,32,8,5,0,2,59,2,0,0,0,21,23,1,0,90,4,1,4,4,5,4,2,229,8,0,16,2,15,0,0,0,16,81,4,4214.47
2,0,0,102,16,3,0,164,353,12,10,0,1,114,10,0,0,1,66,187,14,1,404,63,35,52,24,11,3,101,805,73,19,21,0,68,0,0,0,28,135,32,10105.08
340,1,0,2,27,11,0,75,129,1,10,1,22,826,180,1,2,7,54,638,45,0,60,36,29,90,10,0,86,103,1103,106,0,12,1,144,0,0,0,4,136,135,19340.17
6,0,24,75,13,9,0,210,276,0,12,7,3,364,14,0,2,4,128,139,10,2,233,129,52,196,71,3,1,74,743,47,0,21,1,16,0,3,0,39,158,22,11626.46
1,4,7,84,8,1,0,198,64,11,0,5,0,204,12,0,1,3,31,123,34,0,64,32,8,37,19,9,1,81,459,28,2,14,11,45,0,0,3,24,76,55,7823.19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99
5,1,0,22,0,0,0,187,39,2,22,0,0,71,2,0,0,0,28,15,5,0,103,27,9,26,33,4,2,4,200,6,0,12,2,47,0,12,0,29,98,22,2886.14
10,2,2,35,38,9,0,204,175,4,61,29,7,179,17,0,2,2,133,330,23,0,232,25,11,84,26,7,0,147,741,64,2,8,0,1,0,0,0,11,157,63,8259.18
28,11,17,4,2,10,1,88,80,1,13,0,0,81,20,1,2,3,22,267,8,0,126,6,3,24,33,0,6,161,498,30,1,15,1,14,0,0,1,7,92,17,3625.71
125,10,3,100,33,12,8,324,182,3,37,9,3,541,19,3,15,84,86,301,25,1,133,33,4,105,32,2,0,171,805,50,0,25,1,87,4,0,0,56,138,80,15665.99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,20.58
0,0,1,10,4,0,0,75,42,0,2,0,1,187,2,0,0,1,15,45,2,0,51,12,2,25,33,0,3,21,216,35,0,9,2,31,0,0,0,6,69,3,2452.52
11,1,131,27,5,4,29,283,226,43,13,3,27,117,66,1,3,0,79,163,8,3,200,47,18,75,56,1,10,38,1036,28,1,39,0,61,0,95,6,25,364,11,9664.04
1,0,0,3,4,1,0,12,3,0,2,0,0,39,0,0,0,1,35,14,0,1,9,2,0,5,0,1,0,17,60,4,0,0,0,0,0,0,0,0,11,12,827.56
0,7,0,66,3,4,0,196,204,4,15,0,0,236,37,1,3,0,119,107,11,2,131,38,9,37,18,18,3,32,811,70,0,92,0,28,0,0,1,88,176,50,7188
21,1,0,15,1,1,0,188,101,0,1,0,0,174,23,0,0,0,57,91,13,2,113,60,14,48,54,10,2,99,551,22,3,18,3,58,0,50,0,53,155,77,7781.63
0,0,1,19,8,1,0,161,66,3,17,1,1,198,6,0,0,0,12,8,5,0,94,2,6,41,28,8,22,5,318,67,3,18,1,7,0,1,0,9,14,42,3125.89
29,0,9,125,120,0,2,251,162,9,63,6,0,726,24,0,0,4,147,434,43,0,137,137,79,51,33,31,7,235,942,119,2,60,0,463,0,1,1,33,150,102,17125.12
35,0,10,9,5,0,0,216,127,1,10,0,0,224,36,0,0,0,25,80,44,0,117,2,10,22,9,0,20,4,420,30,5,4,2,22,0,0,0,7,54,26,6315.77
1,1,116,40,0,8,1,196,124,1,26,0,0,302,42,1,0,0,179,90,31,0,257,49,4,106,28,0,16,10,1008,69,0,36,4,52,0,0,0,19,202,7,12795
148,2,1,38,9,17,1,307,93,4,13,2,3,407,8,2,27,22,86,149,23,1,341,40,18,117,20,0,4,108,809,33,5,14,11,26,0,2,0,48,67,89,13718.43
45,0,1,32,31,2,0,150,78,7,114,2,1,127,12,1,2,2,85,205,18,1,170,11,2,56,41,15,0,54,611,24,0,37,2,17,0,71,0,24,234,21,6810.34
94,0,10,52,24,0,5,167,85,60,50,10,0,372,4,0,0,3,59,101,11,0,113,2,1,25,18,16,12,37,566,39,1,4,5,77,0,1,0,75,121,24,10783.65
0,0,0,1,0,0,0,9,9,0,1,0,0,12,0,0,0,0,1,2,0,0,1,0,1,0,2,0,0,0,34,0,0,2,0,0,0,0,0,1,5,1,296.16
26,6,24,33,2,15,27,182,59,0,30,10,3,77,5,1,0,0,44,122,23,0,231,70,10,40,27,2,0,27,624,14,2,18,3,162,0,5,2,34,641,26,10912.41
0,1,111,19,0,6,2,68,90,0,6,0,0,89,16,0,2,2,60,174,15,0,145,9,4,55,42,0,3,39,607,39,0,21,2,44,0,1,4,20,268,4,6187.6
0,0,1,1,0,0,0,19,38,1,3,0,0,62,6,0,0,0,9,16,1,0,84,6,3,20,9,0,8,4,220,39,0,8,0,2,0,0,0,2,55,3,2487.3
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21.2
6,0,70,22,8,6,5,216,61,3,51,6,0,206,9,0,8,10,46,119,13,12,332,11,6,56,13,4,6,52,698,20,0,4,5,67,0,2,1,14,270,84,9640.31
55,0,0,13,1,31,2,195,73,0,22,1,0,79,36,0,0,0,24,20,0,0,139,75,0,49,36,0,0,8,221,49,0,6,1,3,0,2,0,6,41,12,5619.14
274,3,2,25,11,12,0,136,136,8,31,4,5,224,9,1,1,6,47,115,16,2,39,44,13,78,65,1,3,63,452,35,0,8,0,151,0,2,3,38,32,21,7833.94
1,0,5,38,11,13,0,163,108,6,35,0,2,370,7,0,1,1,12,206,6,1,52,11,10,38,4,9,0,77,460,20,0,6,19,93,0,0,1,9,74,147,13090.89
0,1,0,37,0,2,0,64,39,0,21,0,0,241,51,0,0,1,15,31,1,0,35,28,3,8,18,31,9,26,153,47,2,21,0,3,0,0,0,23,38,50,4064.5
0,1,3,47,16,18,6,391,310,3,0,3,4,456,6,0,9,15,56,194,11,1,158,40,8,48,35,18,3,147,1120,44,3,7,1,29,0,0,3,42,220,59,12387.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.79
344,0,8,34,42,7,1,127,181,1,5,5,2,321,3,0,1,10,60,270,26,2,129,39,19,92,15,3,4,79,686,22,2,13,2,0,2,0,0,5,28,91,8985.39
0,0,0,0,1,0,0,21,32,0,9,0,0,19,0,0,0,0,0,0,23,0,6,0,0,0,1,0,0,6,37,0,0,0,0,0,0,26,0,8,48,22,871.66
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.07
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.82
0,0,0,0,2,0,0,8,0,2,9,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,194.19
0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,27.8
0,1,0,1,0,0,0,4,1,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,4,0,0,0,0,0,0,0,0,0,3,0,73.6
0,0,3,7,2,5,0,162,69,0,1,1,0,199,7,0,5,0,6,40,34,0,66,18,4,41,19,0,1,66,395,29,0,8,0,10,0,0,0,7,35,48,5752.68
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,12.32
0,0,2,1,0,0,0,2,3,0,1,0,0,5,0,0,0,0,2,5,0,0,0,1,0,0,1,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,81.32
509,1,56,52,73,96,29,286,247,41,26,63,43,233,61,3,77,41,161,475,90,5,240,108,50,179,71,38,5,171,1032,58,2,67,2,350,8,0,18,37,251,113,20535.68
0,0,0,3,0,0,0,9,2,0,1,0,0,6,0,0,0,0,1,2,3,0,1,0,1,2,0,0,0,1,16,1,0,1,0,0,0,0,0,3,3,0,177.03
0,0,0,2,0,0,0,4,4,0,2,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,107.99
0,2,0,73,3,0,0,262,204,3,51,0,0,363,49,0,0,0,86,60,7,0,92,67,27,77,78,4,15,14,698,75,0,87,5,33,0,5,0,53,294,23,12632.83
0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,242.51
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,29.29
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16.73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18.26
0,0,0,1,0,0,2,1,1,0,0,13,0,3,0,0,13,0,1,4,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,167.66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98
0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,32.81
1,2,0,12,0,0,0,27,12,1,2,0,0,35,0,0,0,2,27,30,0,0,15,0,2,3,1,2,0,24,125,7,0,4,0,0,0,0,0,3,1,6,1371.5
0,0,1,0,0,0,0,1,0,0,0,0,0,7,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,4,1,0,3,0,0,0,0,0,0,0,0,170.64
1,1,1,58,0,3,0,163,146,0,17,0,1,164,31,0,0,0,22,36,29,0,271,49,42,53,58,0,3,5,297,50,2,48,3,11,0,0,0,9,83,25,3836.2
17,0,0,10,79,2,1,78,48,7,18,1,2,105,0,0,1,2,18,84,7,0,31,21,0,26,13,8,1,37,269,8,1,5,0,27,0,0,1,16,46,11,4193.61
114,0,1,63,3,4,0,253,41,0,98,0,1,311,47,0,0,14,50,174,21,1,121,11,6,60,69,11,4,102,563,35,3,34,9,0,0,41,0,9,35,22,11660.53
13,0,4,84,22,0,3,103,63,11,10,4,5,129,22,0,0,3,34,48,19,0,80,44,22,29,34,14,1,29,637,8,0,22,4,11,0,1,0,16,78,121,7156.98
4,0,2,57,63,2,1,1390,209,49,79,4,15,997,162,1,9,21,84,253,35,1,352,30,40,76,41,17,7,263,1001,69,6,42,2,15,0,0,1,124,184,79,17150.61
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16.2
9,0,2,53,25,6,4,361,128,0,13,5,2,633,14,1,16,5,60,80,47,1,162,2,2,42,14,6,25,84,709,51,0,20,1,7,0,0,5,69,126,32,9970.03
0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,15,1,0,7,1,0,0,0,0,0,5,14,0,0,0,0,0,0,0,2,0,0,0,166.25
6,0,36,123,4,0,0,355,137,1,18,0,0,486,22,0,0,3,55,59,2,0,218,40,14,70,39,58,36,20,921,72,1,25,0,37,0,0,0,74,144,65,10651.92
0,0,0,91,23,9,2,369,197,4,27,5,3,507,10,0,4,8,60,119,23,2,62,17,8,77,23,45,2,81,895,14,0,21,1,17,0,7,4,42,180,70,9883.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,71.55
1,0,14,10,3,0,0,214,146,3,140,0,0,438,4,0,0,0,55,7,2,0,191,22,11,34,14,0,1,1,416,6,1,13,1,15,0,0,0,59,75,28,5844.29
8,0,1,3,8,2,0,23,6,0,1,1,0,19,0,0,0,2,8,23,0,0,43,0,0,4,1,0,0,25,72,1,1,1,0,8,0,0,0,0,10,6,1101.64
24,7,0,23,23,13,1,188,152,2,13,2,4,355,5,0,0,9,121,115,37,0,316,54,10,60,50,3,0,93,761,32,1,11,0,67,4,0,1,32,88,45,8088.53
2,0,0,6,4,2,0,4,4,1,0,0,0,8,2,0,0,0,6,2,1,1,11,0,0,1,2,0,0,3,43,4,0,0,0,8,0,0,0,1,32,6,360.01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5
24,6,2,33,6,11,4,380,130,6,299,6,7,364,16,1,1,6,200,369,28,0,183,112,5,143,55,4,0,62,1048,112,0,27,7,40,0,176,3,86,181,10,16958.17
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17.22
16,0,0,22,25,3,0,116,78,0,3,2,2,423,18,0,1,0,47,49,49,0,193,106,10,51,18,0,0,15,593,55,1,49,0,6,0,0,0,36,22,59,7845.22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.99
44,2,3,2,2,12,0,247,104,4,1,0,1,29,0,0,3,11,50,123,15,0,385,30,11,31,24,0,0,82,637,26,0,6,1,10,0,0,0,8,133,16,5382.29
159,0,3,69,4,2,0,360,126,60,64,0,3,768,39,0,0,0,74,72,4,0,188,104,57,135,50,48,0,21,685,73,8,88,7,17,0,2,0,64,70,41,9412.85
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.99
2,0,0,111,14,1,0,320,98,12,58,1,3,498,1,1,4,7,148,118,31,0,97,54,20,77,20,4,40,119,854,23,0,20,5,18,0,0,0,93,54,84,10040.33
0,0,0,26,1,1,0,221,244,0,12,0,1,231,14,0,0,0,32,50,5,0,135,31,26,73,40,0,0,10,354,13,7,20,21,3,0,0,0,1,46,41,4349.35
94,5,6,13,10,2,0,235,111,0,34,0,15,343,28,3,5,15,132,401,67,0,33,85,39,256,190,0,2,183,664,25,1,19,1,5,1,0,1,47,118,5,9719.63
1,0,0,29,1,1,0,23,51,0,2,0,0,64,0,0,2,6,2,42,2,1,14,0,2,18,0,17,0,16,111,4,1,0,3,7,0,0,0,0,31,10,1843.98
41,0,6,29,34,13,5,174,305,58,9,20,17,187,2,2,11,16,65,335,11,7,366,14,13,81,37,7,2,192,1086,47,13,7,0,50,0,0,0,0,224,113,12413.58
38,0,0,22,16,0,0,239,52,12,77,5,4,688,78,0,0,0,25,132,6,0,37,41,21,83,17,4,13,118,576,95,1,2,9,12,0,0,0,65,93,118,13608.02
610,19,104,45,31,11,8,204,322,14,25,2,6,396,3,0,3,7,45,376,141,0,296,28,3,119,83,1,7,134,1118,26,0,13,33,140,0,20,2,8,318,71,21177.97
8,0,0,29,4,1,0,235,175,4,5,0,0,580,3,0,0,0,101,67,8,0,237,14,2,145,41,0,1,16,729,26,5,9,0,4,0,35,0,17,223,55,7263.19
19,3,7,41,11,0,0,156,64,0,20,1,1,84,1,0,3,12,18,102,24,0,82,8,1,31,12,0,1,85,419,2,0,4,17,8,0,0,1,2,146,13,4261.22
0,0,8,14,34,0,3,176,65,10,41,6,1,417,74,1,3,10,35,29,36,0,310,29,14,54,22,4,15,21,423,24,0,8,0,15,1,0,0,16,16,14,8840.9
0,0,0,13,0,2,0,302,30,0,57,0,0,72,4,0,1,1,10,73,4,0,132,1,1,18,1,11,32,38,309,39,1,0,4,46,0,0,0,8,102,35,7383.85
15,1,0,22,5,12,1,165,141,5,6,4,1,302,47,0,7,7,48,276,16,1,191,10,5,50,28,3,30,141,751,30,5,7,0,53,0,0,0,15,111,20,8657.77
5,0,2,26,14,2,0,142,193,0,22,2,0,292,25,0,1,6,17,78,19,0,106,83,29,63,62,1,5,73,807,30,7,22,0,30,0,2,0,39,45,25,11044.76
0,0,0,0,3,0,0,7,23,2,2,0,0,22,4,0,0,0,6,25,2,0,17,2,1,3,2,1,1,1,51,8,0,1,0,3,0,0,0,2,1,3,996.17
6,0,2,63,43,2,0,375,102,22,42,2,3,616,23,0,5,7,57,150,10,0,118,77,10,95,61,3,3,171,774,17,3,42,21,56,0,0,7,56,66,69,11104.11
1,0,1,33,3,10,1,112,202,0,0,7,2,262,0,0,0,0,19,43,27,0,278,9,3,96,18,0,1,24,447,15,0,1,0,19,0,0,0,8,125,24,4282.57
2,0,4,4,13,0,0,133,78,1,5,2,0,331,7,0,0,0,30,11,3,0,66,12,8,43,11,2,4,8,432,33,0,15,3,16,0,0,0,20,98,22,4466.52
0,0,9,23,0,86,0,186,75,0,23,0,0,101,7,0,0,1,5,76,17,0,171,15,3,48,67,0,0,12,711,30,0,0,0,23,0,0,1,1,97,79,6874.09
60,2,8,24,45,27,10,269,164,7,102,22,22,692,19,0,5,19,99,144,30,1,249,36,27,196,55,4,3,120,943,67,0,14,4,163,0,0,11,35,72,93,10820.34
1,1,47,66,1,27,2,597,267,9,0,20,1,140,13,2,3,9,287,117,16,1,294,8,16,121,90,8,76,56,1454,17,6,19,3,26,0,0,4,19,176,58,17840.24
0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,76.42
31,2,14,154,2,0,2,227,166,0,19,1,1,223,9,0,2,5,118,363,0,0,559,52,3,58,73,99,0,100,646,126,0,36,0,115,0,0,1,35,151,65,7406.5
0,0,8,82,0,1,0,146,254,1,26,1,0,185,41,0,0,1,127,30,4,0,246,52,21,65,97,0,14,3,991,63,0,77,9,26,0,2,1,23,279,62,10495.56
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,56.52
30,0,1,4,37,0,0,84,97,0,0,0,0,198,0,0,0,0,13,69,8,0,31,64,34,13,40,0,0,3,174,26,0,6,0,0,0,0,0,2,47,1,3654.58
0,0,2,11,16,10,2,81,53,8,16,0,0,100,9,0,1,4,14,136,14,1,64,10,1,16,18,1,5,41,350,44,0,19,2,53,0,0,0,3,60,85,3223.74
111,3,2,44,8,4,1,230,178,20,1,2,6,126,1,0,1,0,59,58,7,0,166,31,16,76,73,3,3,13,546,17,0,36,0,2,0,9,0,13,147,22,9320.93
0,0,2,51,5,4,0,211,105,1,11,1,0,193,17,0,0,0,59,128,3,0,111,57,3,71,72,0,10,45,572,71,14,19,2,17,0,0,0,28,178,127,6295.25
69,1,9,227,3,2,4,332,491,2,3,6,0,141,6,0,0,0,298,62,20,1,504,76,17,173,220,3,0,22,1875,26,0,16,0,40,0,20,1,20,1187,28,13174.86
0,1,3,3,7,2,1,152,151,7,58,2,2,79,0,0,0,3,42,203,33,1,129,38,3,87,45,64,0,69,525,16,0,8,3,10,6,0,0,31,161,82,8526.42
19,3,3,27,6,7,0,166,118,0,60,6,2,156,15,0,0,1,70,143,25,1,132,47,12,79,59,0,1,61,603,39,0,24,0,16,0,20,3,30,151,33,7671.73
1,1,88,202,8,1,2,560,661,6,162,0,4,495,150,0,1,3,503,387,70,2,830,120,35,254,314,29,54,95,2426,251,4,130,17,148,0,189,0,97,925,90,28420.5
0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,38.06
2,0,0,4,3,1,1,88,57,1,2,2,0,24,0,0,0,0,3,9,13,0,13,1,0,2,1,1,0,20,288,0,0,0,5,5,0,0,0,5,321,4,3053.89
57,0,14,27,5,1,0,85,107,0,2,0,0,56,2,0,0,0,61,119,10,1,100,10,6,28,48,0,2,63,606,2,0,5,0,5,0,0,0,7,279,4,3790.22
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69
8,9,88,62,111,5,11,486,299,42,127,9,1,771,98,1,13,13,316,369,95,0,482,47,70,174,92,18,53,213,2356,196,1,43,3,197,0,115,0,98,890,77,30445.22
0,0,2,26,13,0,0,50,66,0,2,0,0,148,19,0,0,2,25,81,15,0,120,10,20,26,17,13,7,189,268,9,0,0,1,159,0,0,0,20,25,93,3996.69
0,0,0,0,1,0,0,9,1,0,0,0,0,20,0,0,0,0,1,17,2,0,5,3,0,0,2,0,0,1,20,0,0,1,0,2,0,0,0,0,2,0,302.39
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,42.9
0,0,0,0,0,0,0,10,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,9,1,0,0,0,3,0,2,0,0,0,1,94.58
0,1,4,68,4,9,0,345,89,0,151,2,2,468,27,0,7,0,65,152,36,0,108,20,14,227,84,1,1,53,789,11,2,87,6,138,0,0,3,20,55,47,12918.15
109,1,0,75,0,0,0,137,118,1,1,0,0,110,0,0,0,0,61,68,17,0,132,37,11,48,12,4,2,31,320,19,0,60,1,7,0,0,0,37,51,7,4380.73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29
134,6,11,21,3,2,0,286,205,4,51,6,1,177,0,1,3,39,231,263,30,1,540,33,2,82,81,0,0,214,1523,104,0,84,15,112,0,0,5,78,189,103,14967.53
28,0,1,49,14,1,2,244,85,24,1,1,3,386,1,0,0,8,27,85,10,0,106,23,15,52,32,43,9,42,696,29,0,40,9,32,0,0,0,50,86,56,7925.89
48,2,4,86,13,15,1,588,228,14,32,11,5,533,9,0,0,34,107,213,40,0,162,32,30,83,45,58,0,238,1142,26,8,19,2,92,1,0,7,39,152,68,14734.1
27,1,5,60,11,3,25,351,225,8,59,13,2,249,0,2,10,39,38,276,30,1,361,1,0,35,18,4,0,193,1084,2,0,27,1,139,0,0,3,51,229,22,14170.45
26,0,225,133,2,0,1,283,276,4,35,8,0,405,1,0,0,4,89,117,10,0,397,72,4,68,15,112,6,60,511,14,0,55,0,133,0,0,2,70,142,28,14035.76
4,2,6,19,1,0,0,115,146,2,5,0,1,129,1,0,2,1,50,66,8,0,114,33,28,43,53,16,0,23,398,27,0,40,0,21,0,9,1,19,81,37,5378.58
2,1,132,119,28,21,0,666,243,17,316,4,3,1013,62,1,3,5,204,90,24,0,402,69,33,261,23,12,6,77,2069,151,1,30,4,112,0,2,4,113,213,188,23359.73
0,0,215,12,108,26,5,653,160,15,45,16,7,742,7,5,18,6,134,259,21,5,280,0,1,57,32,4,0,210,1497,19,0,4,0,52,0,0,11,55,181,65,19869.56
37,0,3,61,21,12,14,325,232,25,148,7,1,1023,6,0,9,2,139,362,40,3,110,33,27,65,24,29,6,127,1369,66,1,35,4,23,0,0,8,195,171,31,18179.54
104,7,7,55,61,132,3,497,302,7,8,3,9,506,47,0,5,18,91,469,182,2,435,11,6,79,47,43,2,558,1720,62,5,1,44,251,0,0,4,36,797,308,28832.9
33,3,287,128,2,5,16,469,417,7,9,3,2,388,2,1,18,6,127,68,13,0,518,68,15,132,146,28,0,47,1225,32,1,59,5,83,0,0,8,113,304,55,15440.57
0,0,0,90,2,75,0,260,67,0,0,0,0,550,0,0,0,0,79,20,2,0,76,1,6,115,0,29,0,90,679,19,0,3,0,1,0,0,0,13,50,35,6557.98
1,0,0,24,0,1,0,188,69,0,8,0,1,59,0,0,0,0,85,56,22,0,74,60,4,23,19,6,0,26,309,2,0,32,0,3,0,1,0,28,108,30,4683.9
0,0,0,5,1,0,1,71,47,0,0,0,1,134,0,0,0,0,5,16,0,0,33,29,6,20,9,0,0,2,137,7,0,7,1,31,0,0,0,0,25,11,1957.85
96,3,22,49,40,4,1,116,114,27,3,7,8,250,7,0,32,0,99,97,43,2,161,34,9,69,23,31,3,38,502,21,0,42,0,17,1,50,2,34,69,43,11188.55
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79
20,0,1,102,20,15,0,648,43,1,27,1,1,489,1,0,0,0,81,244,161,0,117,6,50,58,18,13,20,93,693,13,0,59,0,90,0,7,0,2,39,13,14149
4,0,5,58,8,5,8,139,152,2,5,5,4,269,5,0,9,0,64,76,15,0,196,25,22,82,47,10,1,36,575,21,0,21,5,48,0,0,3,9,134,159,7711.87
